11:47:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:47:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:47:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:47:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:48:08,06-18-2021,B8:27:EB:55:04:6A,b'temp: 24.94357344234  moisture: 317'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:49:10,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:50:09,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:51:07,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.36244221212  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:52:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 318'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:53:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:54:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.15301545662  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:55:05,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.04829444948  moisture: 317'
11:56:06,06-18-2021,B8:27:EB:55:04:6A,b'temp: 25.25772120498  moisture: 317'
